package_path,source_path,deposit_group,file_type,size_bytes,sha256,status,notes
TMEM158_CaUPR_ESCC/04_results/mutation_cnv_methylation/tmem158_cbioportal_mutation_summary.csv,04_results/mutation_cnv_methylation/tmem158_cbioportal_mutation_summary.csv,machine_readable_results,csv,63,088f2fc814fd7c340bdfd71fb2522ea65ad0a73542bbbe07f8d89ed7e5e0deea,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/mutation_cnv_methylation/tmem158_cbioportal_regulatory_correlations.csv,04_results/mutation_cnv_methylation/tmem158_cbioportal_regulatory_correlations.csv,machine_readable_results,csv,5045,e2fa0f387a94c3769d3c06729e4dd2e3517c8e1ca22f7a161d4f0bb8f89c019b,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/mutation_cnv_methylation/tmem158_cbioportal_regulatory_matrix.csv,04_results/mutation_cnv_methylation/tmem158_cbioportal_regulatory_matrix.csv,machine_readable_results,csv,84424,6fe45c327f2c167aef8faabd29146f37432b60ea1269e32b2b1ca36ab6dc35d1,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/claim_boundary_text_audit.csv,04_results/qc/claim_boundary_text_audit.csv,machine_readable_results,csv,49994,31de900ae8699a7609706b473f03e8135c7b5fe02a18224c23907dd3fd1bb020,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/claim_boundary_text_audit_summary.csv,04_results/qc/claim_boundary_text_audit_summary.csv,machine_readable_results,csv,524,5c7dcb67151c7c92f4d15654e3a35e6c9581f35021c89e11beef0ce98833a2f7,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/final_author_submission_handoff_qc.csv,04_results/qc/final_author_submission_handoff_qc.csv,machine_readable_results,csv,1307,3c0983e7ede519f9927d3ae4bd86ffa471e9e8b0dbcba7e5d9d2f8b4604a6688,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/main_figure_visual_qa.csv,04_results/qc/main_figure_visual_qa.csv,machine_readable_results,csv,594,7e5fa2940b61d964a135a619d3dcce9cd126d12c2de3f2673f18e4c0af4b3520,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/manuscript_numeric_consistency_audit.csv,04_results/qc/manuscript_numeric_consistency_audit.csv,machine_readable_results,csv,19682,1ac20f37f274e67a3dce131e427e4a23a20d095950d760f6d4f18fbd27519024,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/manuscript_numeric_consistency_audit_qc.csv,04_results/qc/manuscript_numeric_consistency_audit_qc.csv,machine_readable_results,csv,435,fafc36584cea95f08df2fb91412f3acb232827bf565d81943e4e884cb11688b2,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/negative_results.csv,04_results/qc/negative_results.csv,machine_readable_results,csv,697,20fc72eec02e54b7f1a465f83dc2a0e3c90e0f496c7b26e0f277eec92d60b2b1,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/publication_readiness_gate.csv,04_results/qc/publication_readiness_gate.csv,machine_readable_results,csv,1411,efd874c0c2aca75194bfdb97ceadc7f6487363bc143d447ac5e21710b500611b,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/reviewer_risk_stress_test_qc.csv,04_results/qc/reviewer_risk_stress_test_qc.csv,machine_readable_results,csv,569,35022690c67aef05d077d21a282106f7a27504c04313b0c8fbebc182f888c2eb,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/scientific_reports_citation_coverage_audit.csv,04_results/qc/scientific_reports_citation_coverage_audit.csv,machine_readable_results,csv,11177,c56bb08ba92d42bf30abe6e05d71154453e5d1c0bfd3b1521250a1fb4e37a59d,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/scientific_reports_citation_coverage_audit_qc.csv,04_results/qc/scientific_reports_citation_coverage_audit_qc.csv,machine_readable_results,csv,927,25a52197040f63ac83da16a714ba8c0bd1dfb4415ecbf82d10b4948ab3095f5f,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/scientific_reports_docx_build_qc.csv,04_results/qc/scientific_reports_docx_build_qc.csv,machine_readable_results,csv,533,ac5ca0fa250dfc3d9b86d3c81bca490dad5cf79d8c245bf3809489281770ec47,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/scientific_reports_docx_qa.csv,04_results/qc/scientific_reports_docx_qa.csv,machine_readable_results,csv,1539,d5113deff26dc4cbf86a5834e43c2ee5aa6f1570a9803da90011d94083933ed5,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/scientific_reports_docx_render_metrics.csv,04_results/qc/scientific_reports_docx_render_metrics.csv,machine_readable_results,csv,1168,49b193ef5f2ffeb25836cd8f38c33d640d5fd5381b4e9ca8656c372511671957,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/scientific_reports_format_qc.csv,04_results/qc/scientific_reports_format_qc.csv,machine_readable_results,csv,6310,c48bf5480a8fb9ec0d8f46b3c896763e4324d6aa7cf17363122b7dc151190799,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/scientific_reports_official_policy_audit.csv,04_results/qc/scientific_reports_official_policy_audit.csv,machine_readable_results,csv,4699,ba4a2575dee2ac69e1dcef7dee9c34254c01176f38330bfd88fc603dfa91db9d,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/scientific_reports_official_policy_audit_qc.csv,04_results/qc/scientific_reports_official_policy_audit_qc.csv,machine_readable_results,csv,716,6a8152481fc5c21c3bda14c20ca781388416e016b7ab24fbad3928754b8aa8de,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/scientific_reports_submission_system_fields_qc.csv,04_results/qc/scientific_reports_submission_system_fields_qc.csv,machine_readable_results,csv,745,ab2e88b1494e549e283a48709bf7681379bfdaff7e4000fa38a4895fb7ce0b64,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/submission_archive_qc.csv,04_results/qc/submission_archive_qc.csv,machine_readable_results,csv,1144,0372b69acb90b34faf7a9a5ea526760ec93cf729009e4573f675a4557c28818a,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/target_journal_live_policy_refresh_qc.csv,04_results/qc/target_journal_live_policy_refresh_qc.csv,machine_readable_results,csv,757,11b9cdf37dd8b31bd3dd0350254eb9c4f5344d46acb5c015dd84dd8aa5832a2d,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_alphafold_topology_context_status.csv,04_results/qc/tmem158_alphafold_topology_context_status.csv,machine_readable_results,csv,463,b340fa4aad4ae57bec0aee345ca86f0d7b0206d79105097755e9e39d4c39d18a,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_alphafold_topology_download_status.csv,04_results/qc/tmem158_alphafold_topology_download_status.csv,machine_readable_results,csv,1624,b0c571d5fd35e09a07f9e2d6735147fc5acd62b8ed8ae515bdaa1d417c8d7512,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_downloaded_fulltext_scan_status.csv,04_results/qc/tmem158_downloaded_fulltext_scan_status.csv,machine_readable_results,csv,203,fdf2227e8b6ee6b6911c11ba6dcf952ad60c41a3269668a7adf0200b1d1c36b0,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_ecology_subtype_qc.csv,04_results/qc/tmem158_ecology_subtype_qc.csv,machine_readable_results,csv,236,fbd55e8242c07bfeb73e22c1c8ebece24f925f0adbf26da014610eab935c1dbf,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_gse53625_external_validation_status.csv,04_results/qc/tmem158_gse53625_external_validation_status.csv,machine_readable_results,csv,1102,f299c34d0a7b1a117c9601b8439170101c43cb7859d8b625e8182698969f2702,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_gse53625_probe_mapping_status.csv,04_results/qc/tmem158_gse53625_probe_mapping_status.csv,machine_readable_results,csv,22191,ce88d4d40dda1d857a29012a0f029f20cd929cef7170e36cbce67e0e0f4c92b4,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_literature_readiness_status.csv,04_results/qc/tmem158_literature_readiness_status.csv,machine_readable_results,csv,424,0831e25692d9e85b9e0a463eb1dc11a42a4f21cc3cdd5d71163a0b41380b3eae,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_lr_compartment_expression_audit_qc.csv,04_results/qc/tmem158_lr_compartment_expression_audit_qc.csv,machine_readable_results,csv,820,4c4f5c0c5c9def1850dfdcb878e86d26506ce4400f90f6d0fa4d19f6574dd064,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_multiomics_regulation_status.csv,04_results/qc/tmem158_multiomics_regulation_status.csv,machine_readable_results,csv,213,dbcd7c0476d8859e015e27b56af3a1a4a25a38f5dd423427ea913fbe93d51985,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_protein_topology_claim_audit_qc.csv,04_results/qc/tmem158_protein_topology_claim_audit_qc.csv,machine_readable_results,csv,879,b803dc1e3ba1545942e457935c88baef193dd3eecb12a1417281d5829b1e8612,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_public_protein_context_download_status.csv,04_results/qc/tmem158_public_protein_context_download_status.csv,machine_readable_results,csv,1850,3bae6dd7be5d365cf567aa56fd6d189759b18a3a33b2641dc2c2d63bae6a9a05,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_public_protein_context_status.csv,04_results/qc/tmem158_public_protein_context_status.csv,machine_readable_results,csv,625,185eba662c82de4d11a3c61fe91f7d4a7feec3cc5becc8b7d1b49337517780de,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_stromal_adjusted_model_status.csv,04_results/qc/tmem158_stromal_adjusted_model_status.csv,machine_readable_results,csv,295,455c53bd0205adc7a6f54f7a9350d298a4d67a0f322e35b638964221561f3ffc,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_stromal_adjusted_tac_program_status.csv,04_results/qc/tmem158_stromal_adjusted_tac_program_status.csv,machine_readable_results,csv,970,d5ab779bd643056445c5302f1d908fea8a38a4afde2cb822eff635475631e617,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_structural_followup_prioritization_qc.csv,04_results/qc/tmem158_structural_followup_prioritization_qc.csv,machine_readable_results,csv,954,52c8efd1a3fa5f76f7e1725081212a3f0da5ecdc99ee52b5f4830426713a21eb,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_submission_gap_after_subtype.csv,04_results/qc/tmem158_submission_gap_after_subtype.csv,machine_readable_results,csv,966,af922c0e7df2aace534f563e8243822ab0dbb73dd0babf2cc9f8d655d62f3953,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_submission_readiness_gate.csv,04_results/qc/tmem158_submission_readiness_gate.csv,machine_readable_results,csv,2317,9b30bed6f76928bee30719aaa9092107e30799be36401e0671f7988829f5f369,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_tac_high_caf_epi_lr_bridge_status.csv,04_results/qc/tmem158_tac_high_caf_epi_lr_bridge_status.csv,machine_readable_results,csv,370,8391f3e7bbc768fde4b7555b5ce3c7ed1c19696f22e849dae033d015dd196b2b,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_tac_high_scrna_signature_localization_status.csv,04_results/qc/tmem158_tac_high_scrna_signature_localization_status.csv,machine_readable_results,csv,507,9b8cc303ad229ca2448a0d10232e16f91bdf8d7b42fb433b03f5f8a1b88a8157,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_tac_high_specificity_status.csv,04_results/qc/tmem158_tac_high_specificity_status.csv,machine_readable_results,csv,479,b0c1993831cef94ddcf453560785de0f15bfd43b70b2f61c812825efebfb95e8,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_tac_high_transcriptome_model_status.csv,04_results/qc/tmem158_tac_high_transcriptome_model_status.csv,machine_readable_results,csv,490,da571259e9824cdf7ea24111fe018727dab13de2fdba8d33844d59c8b04b7fe5,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/qc/tmem158_tac_high_transcriptome_program_status.csv,04_results/qc/tmem158_tac_high_transcriptome_program_status.csv,machine_readable_results,csv,563,4030647d99ee44f59bfa42f77aff6212243cc42f2a0ca30b5567297db5396806,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/result_index.csv,04_results/result_index.csv,machine_readable_results,csv,13251,e28d78f55c7d255706c02ab2f6aba9f40b3784187b13995b83bceeb1414b0c58,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/scrna_signature/tmem158_tac_high_scrna_signature_compartment_medians.csv,04_results/scrna_signature/tmem158_tac_high_scrna_signature_compartment_medians.csv,machine_readable_results,csv,773,99174b8e3f9e3c1c3689f01aa9c6f131844c2351129cfa51836155774758eee7,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/scrna_signature/tmem158_tac_high_scrna_signature_compartment_scores.csv,04_results/scrna_signature/tmem158_tac_high_scrna_signature_compartment_scores.csv,machine_readable_results,csv,84706,b5198d4ce6979ffec6b070190e731fad02b2fd491a6b5baa2498d03c85724d93,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/scrna_signature/tmem158_tac_high_scrna_signature_compartment_tests.csv,04_results/scrna_signature/tmem158_tac_high_scrna_signature_compartment_tests.csv,machine_readable_results,csv,1343,8e35cd06d1eaebd76dd622b6ed48578c361c904dedd2a59c25c4103fd22a5e4e,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/scrna_signature/tmem158_tac_high_scrna_signature_coverage.csv,04_results/scrna_signature/tmem158_tac_high_scrna_signature_coverage.csv,machine_readable_results,csv,719,edc2feaa8674372d772ec8ac46c43d7df62e53bfcafe8bf6f06464e4057d8ec0,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/scrna_signature/tmem158_tac_high_scrna_signature_cross_correlations.csv,04_results/scrna_signature/tmem158_tac_high_scrna_signature_cross_correlations.csv,machine_readable_results,csv,8464,9668cb8f2f819208d2d740e1464e8fd6ec11dfe64b016305ca8b1033a089c8fe,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/scrna_signature/tmem158_tac_high_scrna_signature_extract_status.csv,04_results/scrna_signature/tmem158_tac_high_scrna_signature_extract_status.csv,machine_readable_results,csv,567,e682fe578ff2d33740a46bd35c00f6c99f6ecaaa5c47659cf955edf7b83decdc,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/scrna_signature/tmem158_tac_high_scrna_signature_gene_coverage.csv,04_results/scrna_signature/tmem158_tac_high_scrna_signature_gene_coverage.csv,machine_readable_results,csv,33573,9a6f1543a18ed1ef41f2312946477b12b0b3a8ea2e1a2fc4572af3443406e6fe,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/scrna_signature/tmem158_tac_high_scrna_signature_gene_map.csv,04_results/scrna_signature/tmem158_tac_high_scrna_signature_gene_map.csv,machine_readable_results,csv,52638,6db5f959501c35e7495dfd894bb4a95bd2ed43013baffb0047069fa5b03d3b93,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/scrna_signature/tmem158_tac_high_scrna_signature_gene_means.csv,04_results/scrna_signature/tmem158_tac_high_scrna_signature_gene_means.csv,machine_readable_results,csv,7082501,56540d4fb589a4cc689703ff4cf6e8c9cb0eb6595a92791ff4274e12079e4c7a,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/scrna_signature/tmem158_tac_high_scrna_signature_state_tests.csv,04_results/scrna_signature/tmem158_tac_high_scrna_signature_state_tests.csv,machine_readable_results,csv,2122,3139bb859d8278d84478eb81cb9c648bd0d31d9fdfd5c3b927ef487ac57adac8,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/spatial_progression/natcomm2023_spatial_cell_abundance.csv,04_results/spatial_progression/natcomm2023_spatial_cell_abundance.csv,machine_readable_results,csv,2112,b90c7434716ef165a41ea6fa120a012191ced594d271aacb8e8238eab5ae2a3a,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/spatial_progression/natcomm2023_spatial_if_markers.csv,04_results/spatial_progression/natcomm2023_spatial_if_markers.csv,machine_readable_results,csv,5655,91dc8b6853b3a0ffbab90195a9b9cc40b6f4faf422acfea6b2ffa03abb7f69ed,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/spatial_progression/natcomm2023_spatial_macrophage_subtypes.csv,04_results/spatial_progression/natcomm2023_spatial_macrophage_subtypes.csv,machine_readable_results,csv,3160,af844077b8b45b468d562b952d963630b0ba4dcc99dd1409a763c8b660057ee5,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/spatial_progression/natcomm2023_spatial_roi_marker_expression.csv,04_results/spatial_progression/natcomm2023_spatial_roi_marker_expression.csv,machine_readable_results,csv,4760,b6cccc97c4ad858e6803854f0f2415e9f87a11a87b07727ffe44f90e3c560355,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/spatial_progression/natcomm2023_spatial_source_extract_status.csv,04_results/spatial_progression/natcomm2023_spatial_source_extract_status.csv,machine_readable_results,csv,561,b8a02ff8914a233b7f7afacbda676937db9908f2b640815720835be1ce8ea16e,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/spatial_progression/tmem158_spatial_progression_context_status.csv,04_results/spatial_progression/tmem158_spatial_progression_context_status.csv,machine_readable_results,csv,861,6e596f9e9aeea79b96d641619657464a9ddb0159f12173211b037d87944e4364,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/spatial_progression/tmem158_spatial_progression_key_tests.csv,04_results/spatial_progression/tmem158_spatial_progression_key_tests.csv,machine_readable_results,csv,1448,41dfa3ef5f26a6829944d8ed45b0f7ef24105ceac3ea385826635aab25c07cc6,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/spatial_progression/tmem158_spatial_progression_source_long.csv,04_results/spatial_progression/tmem158_spatial_progression_source_long.csv,machine_readable_results,csv,27871,7c28ba235eeb181907cd3473db97961d6b0495d9fece0010a32e36d3757ba97c,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/spatial_progression/tmem158_spatial_progression_stage_tests.csv,04_results/spatial_progression/tmem158_spatial_progression_stage_tests.csv,machine_readable_results,csv,2390,871eac860bfcf4f82d60f2865f2b202ef7e1651d5a88905dcae0ab8a398b6470,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/structure/tmem158_alphafold_model_summary.csv,04_results/structure/tmem158_alphafold_model_summary.csv,machine_readable_results,csv,1135,c13a35c5c4a847986221c2d04c71ab49186bb7a25f17ba1f96beaa5b25186630,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/structure/tmem158_alphafold_residue_confidence.csv,04_results/structure/tmem158_alphafold_residue_confidence.csv,machine_readable_results,csv,10079,b1c241d56a32bd316145ba1cedf7313a6719c1af36f519bb438572e855bc2c82,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/structure/tmem158_alphafold_topology_segments.csv,04_results/structure/tmem158_alphafold_topology_segments.csv,machine_readable_results,csv,584,32c44433dd796b01590f316ccd664fba0800007769f23200964244bb0a9db8c1,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/survival/tmem158_ecology_state_survival.csv,04_results/survival/tmem158_ecology_state_survival.csv,machine_readable_results,csv,1046,1f660ae0e9d2937c463c19342f3921946df3632186744b83a3c1f0e7236a0e4b,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/survival/tmem158_gse53625_survival_cox.csv,04_results/survival/tmem158_gse53625_survival_cox.csv,machine_readable_results,csv,1994,2af125caf2740ac45035cb308c0efbb26f6abe69fd4b97cbf2a62ad771bd073a,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/survival/tmem158_tcga_survival.csv,04_results/survival/tmem158_tcga_survival.csv,machine_readable_results,csv,405,545deda27bc72887cf1600011fd4b06064899f26c4ae3bb3a30f6151a6cbd80a,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/transcriptome/tmem158_stromal_adjusted_geneset_enrichment.csv,04_results/transcriptome/tmem158_stromal_adjusted_geneset_enrichment.csv,machine_readable_results,csv,389939,911f783b613cc1db269a0ca8099c05817fcaf6f6a9e0aa7187358bef0b136c74,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/transcriptome/tmem158_stromal_adjusted_meta_differential_genes.csv,04_results/transcriptome/tmem158_stromal_adjusted_meta_differential_genes.csv,machine_readable_results,csv,1761403,2f4ae8b6467d206234fab7a2260ae944da25eaa02c80772f9294c7ac07a1f2b7,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/transcriptome/tmem158_stromal_adjusted_per_cohort_limma.csv,04_results/transcriptome/tmem158_stromal_adjusted_per_cohort_limma.csv,machine_readable_results,csv,7126121,b0cc0093d57db8ce555ef1bdf304688357e02c779c89c08ae8c1d1d8d4a3414a,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/transcriptome/tmem158_stromal_adjusted_top_meta_genes.csv,04_results/transcriptome/tmem158_stromal_adjusted_top_meta_genes.csv,machine_readable_results,csv,35973,635be554ca17170acc67efc6e8425e2d0554827d1dc77e0ff441cafd8af86c77,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/transcriptome/tmem158_tac_high_geneset_enrichment.csv,04_results/transcriptome/tmem158_tac_high_geneset_enrichment.csv,machine_readable_results,csv,758798,f3ddc9e9b39971b551415d9458fef8a1ca87c0fb52078fe30dc417a3e6538f9f,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/transcriptome/tmem158_tac_high_meta_differential_genes.csv,04_results/transcriptome/tmem158_tac_high_meta_differential_genes.csv,machine_readable_results,csv,3480432,6dda6da193296d8b411f11b9ed49595f17e06f938335f40384b7cfb52914a3a1,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/transcriptome/tmem158_tac_high_per_cohort_limma.csv,04_results/transcriptome/tmem158_tac_high_per_cohort_limma.csv,machine_readable_results,csv,11884399,abaeb715bf7c2f61d5f46c8825fb418136eb78c1b78f098f084ef1e30a198a3e,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/transcriptome/tmem158_tac_high_top_meta_genes.csv,04_results/transcriptome/tmem158_tac_high_top_meta_genes.csv,machine_readable_results,csv,55014,0d4d66b049294b355c255f787919e116644035231ace8265e4aa3c0d905222a2,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_axis_ecology_dissection.csv,04_results/validation/tmem158_axis_ecology_dissection.csv,machine_readable_results,csv,896,e35bbacafa7ab819291e487e48105584f125f10fac8a9a4e0a29e089c6701cd0,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_cross_layer_evidence.csv,04_results/validation/tmem158_cross_layer_evidence.csv,machine_readable_results,csv,727,495841b0192d26c5dc7c51d36c4576f6a6a84c845c6f64275743185e97db93f7,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_ecology_state_correlations.csv,04_results/validation/tmem158_ecology_state_correlations.csv,machine_readable_results,csv,11551,df42a4fe6ce0fadad9fce435887f49e5556d7cb4466b9fe5208e3b0fd43cc63e,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_ecology_state_reproducibility.csv,04_results/validation/tmem158_ecology_state_reproducibility.csv,machine_readable_results,csv,3800,f62b96ba818e1613e11f9d9a7b08e4a96f2cb632420ac54fa058f0a90c0691be,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_ecology_state_tests.csv,04_results/validation/tmem158_ecology_state_tests.csv,machine_readable_results,csv,17070,02787f8f10e77ca6603adbe72e43c88cf6695ccd1583c990125094a8ee26df04,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_gse53625_paired_tumor_normal_tests.csv,04_results/validation/tmem158_gse53625_paired_tumor_normal_tests.csv,machine_readable_results,csv,1489,dcc200cdf4f7ef6e0bbaeff3e37fed5fa27fae39b27368838b7bc562913e8419,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_gse53625_signature_coverage.csv,04_results/validation/tmem158_gse53625_signature_coverage.csv,machine_readable_results,csv,1158,2fac24500faa23ec9e94de73c8050c1a12fe3b4351cdc2a7625f7d1587189c8e,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_gse53625_tac_state_contrasts.csv,04_results/validation/tmem158_gse53625_tac_state_contrasts.csv,machine_readable_results,csv,4475,a5a9c1a7344072fdedba93751ab64ef0dfc23855087599774a7f2b0cabc5cda1,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_gse53625_tac_state_counts.csv,04_results/validation/tmem158_gse53625_tac_state_counts.csv,machine_readable_results,csv,92,f10e44451bfa63e4f17f844ead1af8c3f33c4c75ae92bbc818bf5ffbb073a510,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_gse53625_tumor_correlations.csv,04_results/validation/tmem158_gse53625_tumor_correlations.csv,machine_readable_results,csv,1129,3c61fc483b7b57d22443d323e7e43c49f8fc693601a01833cf2c2cd2554ec1fd,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_hpa_context_summary.csv,04_results/validation/tmem158_hpa_context_summary.csv,machine_readable_results,csv,915,903a5c5ccecf47db06634ba5a12f6173ffd544901a6c7b33cdcaec2a003f6312,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_hpa_single_cell_context.csv,04_results/validation/tmem158_hpa_single_cell_context.csv,machine_readable_results,csv,235,6979f1456d6643b6fa695cc3b9cc67aacdd3cbb7b76ac92dd88a750456090e9a,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_hpa_top_single_cell_context.csv,04_results/validation/tmem158_hpa_top_single_cell_context.csv,machine_readable_results,csv,246,688dd00318ffcec5f9527c7de5925899ca2932031f4436083f419ef944d131f3,ready,Copied into standalone repository-release package.
TMEM158_CaUPR_ESCC/04_results/validation/tmem158_public_protein_evidence_cards.csv,04_results/validation/tmem158_public_protein_evidence_cards.csv,machine_readable_results,csv,674,d567ec6e2aff08cf3aff465a42a88f5ec4add328999e5d2db523a495c7a55b89,ready,Copied into standalone repository-release package.
