"model","gene_set","n_present","mean_z_in_set","mean_z_background","delta_mean_z","median_z_in_set","direction","p.value","leading_genes","FDR"
"Core_CAF_interaction","REACTOME_TRANSLATION",210,0.865103824902115,0.0991325723393525,0.765971252562763,0.897582661597749,"positive",2.41293380534223e-25,"EIF3H;EIF3E;EIF3J;EIF3A;EIF2B2;RPL8;PPA1;PPA2;MRPL13;MRPL15",3.62663950942938e-22
"Core_CAF_interaction","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",105,-1.14905558522083,0.122913730757438,-1.27196931597827,-1.41954468078279,"negative",1.64226304398048e-21,"COL1A1;COL3A1;CD99;PVR;NECTIN2;COL1A2;ITGB1;VCAM1;COL2A1;CD200",9.42358637882335e-19
"Core_CAF_interaction","HALLMARK_ALLOGRAFT_REJECTION",192,-0.800484760429409,0.126502156432705,-0.926986916862114,-0.902739933315527,"negative",1.8809553650346e-21,"IL11;EIF3J;EIF3A;LIF;TIMP1;ABCE1;THY1;TPD52;EIF5A;BCL10",9.42358637882335e-19
"Core_CAF_interaction","HALLMARK_OXIDATIVE_PHOSPHORYLATION",180,0.83828761027619,0.101411757274561,0.736875853001629,0.92186586811499,"positive",1.66022297848607e-20,"CYC1;COX15;SLC25A6;UQCR11;UQCRB;COX7A2L;FXN;TIMM17A;MRPL15;PRDX3",6.23828784166139e-18
"Core_CAF_interaction","HALLMARK_MYC_TARGETS_V1",184,0.814262333660397,0.10153254667152,0.712729786988878,0.900154623656018,"positive",2.7547774530492e-20,"CYC1;EIF3J;HSP90AB1;PSMD1;BUB3;SSB;PRDX3;CCT2;ABCE1;RPL34",8.28086102386591e-18
"Core_CAF_interaction","HALLMARK_INTERFERON_GAMMA_RESPONSE",176,-0.706687630273945,0.123934138932119,-0.830621769206064,-0.574540864187882,"negative",1.27029329715655e-19,"SOCS3;PSMA3;IFITM2;ARL4A;CASP7;RIPK2;IL6;TNFAIP6;ISOC1;MVP",3.18208470937715e-17
"Core_CAF_interaction","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",271,-0.501031637996483,0.125848111528319,-0.626879749524802,-0.312892799229584,"negative",2.04899802730484e-16,"F2RL1;ADRA1D;PTGIR;GPR4;RXFP3;NMB;PSAP;HCRT;EDNRA;NTSR1",4.3994914786274e-14
"Core_CAF_interaction","REACTOME_RRNA_PROCESSING",156,0.78983211523915,0.103476881431778,0.686355233807372,0.740560778085715,"positive",2.42154779288722e-16,"EXOSC4;RPP30;RPL8;ISG20L2;GAR1;RPS27L;RPL37A;RPL34;TFB1M;RIOK2",4.54948291588686e-14
"Core_CAF_interaction","REACTOME_GPCR_LIGAND_BINDING",370,-0.387073851050034,0.127504790465269,-0.514578641515303,-0.255046417880566,"negative",4.48511387173303e-16,"F2RL1;ADRA1D;GIP;PTGIR;GPR4;RXFP3;NMB;PSAP;HCRT;EDNRA",7.49014016579416e-14
"Core_CAF_interaction","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",98,0.943548717448674,0.105491567683553,0.838057149765122,0.946132643089169,"positive",4.82587613825402e-15,"EIF3H;EIF3E;EIF3J;EIF3A;EIF2B2;RPL8;RPS27L;RPL37A;RPL34;RPL3",7.25329183579579e-13
"Core_CAF_interaction","REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",79,-0.855742316655194,0.118341504887011,-0.974083821542205,-0.936440005963476,"negative",2.91985915075332e-14,"DSG2;PCSK6;FURIN;CAPNS1;KRT18;PKP2;KRT20;KRT12;KRT8;ST14",3.98958936689295e-12
"Core_CAF_interaction","HALLMARK_KRAS_SIGNALING_DN",191,-0.499615249841045,0.121711520331365,-0.62132677017241,-0.537340121410507,"negative",5.40901068510935e-14,"ENTPD7;GPR3;CPB1;THNSL2;SKIL;TG;SLC29A3;PDK2;SNCB;PTPRJ",6.77478588309946e-12
"Core_CAF_interaction","REACTOME_KERATINIZATION",86,-0.791778871315476,0.118448689729339,-0.910227561044815,-0.89979154892075,"negative",1.15576127372014e-13,"DSG2;PCSK6;FURIN;CAPNS1;KRTAP4-7;KRT18;PKP2;KRT20;KRT12;KRT8",1.33623784184721e-11
"Core_CAF_interaction","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION",259,0.593548601221022,0.101838637149007,0.491709964072014,0.668201198159666,"positive",3.53269796899743e-13,"KDELR3;MGAT5;UAP1;KDELR1;SEC23IP;RNF139;DERL1;EDEM3;DYNC1I2;TRAPPC9",3.79260360528795e-11
"Core_CAF_interaction","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",50,1.16524448978442,0.107855067648836,1.05738942213558,1.09119562268614,"positive",4.60357363814659e-13,"EIF3H;EIF3E;EIF3J;EIF3A;RPS27L;EIF3F;EIF2S3;RPS23;EIF4E;EIF4B",4.61278078542288e-11
"Core_CAF_interaction","REACTOME_HIV_INFECTION",192,0.625129257255441,0.104044173876462,0.521085083378979,0.681229533174522,"positive",1.43086858298422e-12,"VPS28;VPS4A;SLC25A6;GTF2A2;CCNH;POLR2C;PSMD1;GTF2F2;SEH1L;CDK7",1.3441221751408e-10
"Core_CAF_interaction","REACTOME_INFLUENZA_INFECTION",134,0.73708631116411,0.105287084999459,0.631799226164651,0.769494065626261,"positive",2.08702310145875e-12,"SLC25A6;RPL8;POLR2C;HSP90AA1;GTF2F2;KPNA3;RPS27L;SEH1L;RPL37A;RPL34",1.84517395381912e-10
"Core_CAF_interaction","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",226,0.575426427213804,0.103510682577674,0.47191574463613,0.628244744022855,"positive",1.70939348869194e-11,"HNRNPF;PUF60;POLR2C;SAP18;GTF2F2;CPSF1;RBM7;SEH1L;PCF11;SNU13",1.42734356305777e-09
"Core_CAF_interaction","REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",131,0.703674320694214,0.105799156877167,0.597875163817047,0.747158452060859,"positive",2.02032191800034e-11,"RPL8;PSMD1;RPS27L;PSMC3;RPL37A;RPL34;RPL3;RPL30;PSMD7;PSMA3",1.5981809698708e-09
"Core_CAF_interaction","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT",171,0.653170030242852,0.104547721633863,0.548622308608989,0.690172832956404,"positive",2.59049831364319e-11,"CYC1;COX15;NDUFAF7;UQCR11;UQCRB;COX7A2L;FXN;PDHA1;ME2;NDUFB8",1.94675948270286e-09
"Core_CAF_interaction","REACTOME_NONSENSE_MEDIATED_DECAY_NMD",94,0.793871943774601,0.106909591883815,0.686962351890786,0.77725392314727,"positive",4.64880137678736e-11,"RPL8;SMG7;RPS27L;RPL37A;RPL34;RPL3;RPL30;UPF2;RPL22;RPS23",3.32721355681495e-09
"Core_CAF_interaction","HALLMARK_INTERFERON_ALPHA_RESPONSE",80,-0.698692723399458,0.117399237924498,-0.816091961323955,-0.574540864187882,"negative",5.86391458972949e-11,"PSMA3;IFITM2;RIPK2;PROCR;ELF1;CCRL2;LGALS3BP;PSMB8;CASP8;IFITM3",4.00611983107428e-09
"Core_CAF_interaction","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",92,0.788260702999236,0.107063413405228,0.681197289594008,0.855784083910367,"positive",7.25177476357664e-11,"RPL8;RPS27L;RPL37A;RPL34;SSR2;RPL3;RPL30;SEC11A;RPL22;RPS23",4.73887716071987e-09
"Core_CAF_interaction","REACTOME_SELENOAMINO_ACID_METABOLISM",85,0.813484400003198,0.107276863326482,0.706207536676716,0.842932700234088,"positive",1.17161106713096e-10,"PAPSS2;RPL8;AHCY;RPS27L;RPL37A;RPL34;RPL3;RPL30;RPL22;AIMP1",7.33721430790765e-09
"Core_CAF_interaction","REACTOME_MRNA_SPLICING",166,0.624295156758886,0.105164746403913,0.519130410354974,0.66778939770552,"positive",1.61914411470181e-10,"HNRNPF;PUF60;POLR2C;SAP18;GTF2F2;RBM7;SNU13;SNRPB2;EIF4A3;SMNDC1",9.73429441758727e-09
"Core_CAF_interaction","REACTOME_PROTEIN_LOCALIZATION",133,0.703129632459432,0.105707435901221,0.59742219655821,0.780303993069774,"positive",1.9891241067378e-10,"CYC1;PEX2;SLC25A6;ECI2;IDE;FXN;TIMM17A;NDUFB8;EPHX2;TOMM20",1.11031949613816e-08
"Core_CAF_interaction","HALLMARK_PROTEIN_SECRETION",94,0.796222743686877,0.106891605949275,0.689331137737602,0.863191709836534,"positive",1.99458592120628e-10,"RAB2A;SNAP23;SEC24D;GOSR2;TMED2;ARCN1;SCAMP1;RER1;TSG101;SCAMP3",1.11031949613816e-08
"Core_CAF_interaction","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",103,0.769288252083987,0.106612243922352,0.662676008161635,0.871745551744304,"positive",3.47697389184406e-10,"CYC1;COX15;NDUFAF7;UQCR11;UQCRB;COX7A2L;FXN;NDUFB8;SDHD;UQCRQ",1.85575159557275e-08
"Core_CAF_interaction","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY",82,0.799613200781881,0.107541626779578,0.692071574002303,0.794310498967731,"positive",3.58062516777176e-10,"RPL8;RPS27L;RPL37A;RPL34;RPL3;RPL30;CEBPG;RPL22;EIF2S3;RPS23",1.85575159557275e-08
"Core_CAF_interaction","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",73,0.83580532730638,0.10783305596051,0.72797227134587,0.828440519867453,"positive",4.24641162637782e-10,"RPL8;RPS27L;RPL37A;RPL34;RPL3;RPL30;EEF1D;RPL22;RPS23;RPLP1",2.12745222481529e-08
"Core_CAF_interaction","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",54,-1.03295597234201,0.11714220599593,-1.15009817833794,-1.20674764278223,"negative",6.53044741848503e-10,"CXCL5;CXCL2;CCL20;CXCL3;CXCL1;CXCL8;CCRL2;CCL7;PPBP;PF4",3.16621369999452e-08
"Core_CAF_interaction","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",166,-0.488379469837506,0.12028706407339,-0.608666533910896,-0.258685935686449,"negative",6.76765804805591e-10,"F2RL1;RXFP3;NMB;PSAP;HCRT;EDNRA;NTSR1;CXCL5;F2;APLNR",3.17868438944626e-08
"Core_CAF_interaction","REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",29,-1.39142120684852,0.115655932604483,-1.50707713945301,-1.62233084316694,"negative",8.17952204325285e-10,"PAK2;VASP;PAK1;PLCG1;ENAH;PAK3;CD101;LCK;LAT;NCK1",3.72540049424516e-08
"Core_CAF_interaction","REACTOME_HIV_LIFE_CYCLE",130,0.658136984919774,0.106331216372228,0.551805768547545,0.712838160297451,"positive",1.28857079810454e-09,"VPS28;VPS4A;GTF2A2;CCNH;POLR2C;GTF2F2;SEH1L;CDK7;TCEA1;TSG101",5.69624091044446e-08
"Core_CAF_interaction","REACTOME_MUSCLE_CONTRACTION",175,-0.38926593573864,0.119314768320658,-0.508580704059298,-0.464368556647561,"negative",1.53002800455977e-09,"MYL4;KCNJ2;ATP1A1;TPM3;PAK2;FKBP1B;NPR2;GATA4;ASPH;KCNE4",6.57037740243808e-08
"Core_CAF_interaction","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",254,-0.359317842963644,0.122000819784936,-0.48131866274858,-0.250389436016097,"negative",1.74374554170725e-09,"RGS16;PPP2CB;GNA11;RXFP3;PSAP;PLCB3;CXCL5;LPAR1;PRKCA;PPP3CB",7.28013763662775e-08
"Core_CAF_interaction","REACTOME_CARDIAC_CONDUCTION",107,-0.506577961519067,0.117519681453753,-0.62409764297282,-0.727244554876824,"negative",2.51136963386872e-09,"KCNJ2;ATP1A1;FKBP1B;NPR2;GATA4;ASPH;KCNE4;ATP1B1;CACNA1C;KCNJ14",1.02015907019046e-07
"Core_CAF_interaction","REACTOME_CELLULAR_RESPONSE_TO_STARVATION",120,0.655547252966072,0.106806650753951,0.548740602212121,0.702740191508147,"positive",4.54324886277218e-09,"RPL8;LAMTOR2;RPS27L;SEH1L;SH3BP4;RPL37A;RPL34;RPL3;RPL30;CEBPG",1.796974484407e-07
"Core_CAF_interaction","REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY",54,0.934850937337173,0.108521276811874,0.826329660525299,0.977054886045926,"positive",9.81362156480004e-09,"PTEN;CSNK2A1;PSMD1;PSMC3;PSMD7;PSMA3;PSMD11;PSMC4;WWP2;PSMC1",3.78201877228063e-07
"Core_CAF_interaction","REACTOME_NEDDYLATION",170,0.562591779254812,0.105853776095499,0.456738003159312,0.642754295305929,"positive",1.00911748309875e-08,"PSMD1;COMMD10;BTBD1;FBXL4;PSMC3;NAE1;COPS5;RBBP5;SOCS3;COPS2",3.79175894274355e-07
"Core_CAF_interaction","REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",32,-1.35427171600843,0.115925810132137,-1.47019752614057,-1.28958550914821,"negative",1.23063610823327e-08,"CALM1;FYN;GRB2;SOS1;ITPR3;AHCYL1;LYN;STIM1;BLNK;PTPN6",4.51133187969414e-07
"Core_CAF_interaction","REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS",43,0.972009699487682,0.109128539476485,0.862881160011197,0.971138868923909,"positive",2.16526384544352e-08,"DERL1;PSMD1;PSMC3;PSMD7;PSMA3;PSMD11;PSMC4;PSMC1;ERLIN1;ERLIN2",7.74855133262289e-07
"Core_CAF_interaction","HALLMARK_MTORC1_SIGNALING",189,0.487292228856997,0.106309324694069,0.380982904162928,0.660906944252082,"positive",2.2693435170839e-08,"P4HA1;PPA1;CCT6A;SLC2A3;SERPINH1;CACYBP;COPS5;TCEA1;CYB5B;UFM1",7.93214722366767e-07
"Core_CAF_interaction","REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS",67,0.817647304540759,0.108286594590688,0.709360709950071,0.915159037251809,"positive",2.47525798260595e-08,"EXOSC4;TNPO1;PSMD1;PSMC3;YWHAZ;PSMD7;PSMA3;PSMD11;PSMC4;PSMC1",8.45525624512895e-07
"Core_CAF_interaction","REACTOME_MITOCHONDRIAL_TRANSLATION",62,0.830460218005175,0.108510040191837,0.721950177813338,0.87417425594781,"positive",2.81341989282269e-08,"MRPL13;MRPL15;MRPL44;MRPL17;MRPS18A;MRPS18B;MRPL12;MRPS27;DAP3;MRPL19",9.39682244202778e-07
"Core_CAF_interaction","REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION",74,0.801190581966481,0.10798204985648,0.693208532110001,0.776006843298306,"positive",3.56199030961829e-08,"ALDH18A1;SLC25A6;TIMM17A;PDHA1;ME2;TFAM;IARS2;ALDH1B1;UQCRQ;MRPL12",1.1638416163818e-06
"Core_CAF_interaction","REACTOME_M_PHASE",296,0.458134637435102,0.103650062555327,0.354484574879775,0.469440248050114,"positive",5.69058052064797e-08,"TNPO1;CSNK2A1;VPS4A;RAB2A;SMC3;PSMD1;DYNC1I2;BUB3;HSP90AA1;RAD21",1.81977500479445e-06
"Core_CAF_interaction","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS",403,0.360092895759406,0.103782063255266,0.25631083250414,0.514256981029818,"positive",6.48630904838065e-08,"PTEN;DUSP6;PDGFB;PDGFA;POLR2C;PSMD1;HSP90AA1;GTF2F2;CHUK;RRBP1",2.03102552077419e-06
"Core_CAF_interaction","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT",137,0.601224018504941,0.106652578458236,0.494571440046705,0.640158521172723,"positive",7.0122658628049e-08,"DACT1;CSNK2A1;PSMD1;KLHL12;USP8;TCF7L2;PPP2CB;PSMC3;YWHAZ;RBBP5",2.15090522281546e-06
"Core_CAF_interaction","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",66,0.79519022606727,0.108464565021839,0.686725661045431,0.919443254748512,"positive",7.41423649408331e-08,"PSMD1;TCF7L2;PPP2CB;PSMC3;CTBP2;PSMD7;PSMA3;PSMD11;PSMC4;PSMC1",2.22871949012144e-06
"Core_CAF_interaction","REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION",41,0.933219036658937,0.109397295412623,0.823821741246314,0.97141232894061,"positive",1.00816063899064e-07,"PSMD1;PSMC3;PSMD7;PSMA3;PSMD11;PSMC4;PSMC1;PSMA1;PSMA5;PSMD14",2.97110870667242e-06
"Core_CAF_interaction","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",191,0.540055595570581,0.105420017215964,0.434635578354617,0.534314537945677,"positive",1.16812095552078e-07,"TNPO1;VPS4A;SMC3;PSMD1;DYNC1I2;BUB3;RAD21;PPP2CB;SEH1L;PSMC3",3.37631883874564e-06
"Core_CAF_interaction","REACTOME_CO_INHIBITION_BY_PD_1",18,-1.46360670219909,0.114420007218812,-1.5780267094179,-1.64586311750873,"negative",1.22022523953617e-07,"PTPN11;CSK;PTPN6;LCK;PDCD1LG2;HLA-DQB1;HLA-DRB1;CD3G;CD247;HLA-DRA",3.46037459438275e-06
"Core_CAF_interaction","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",175,0.528722263795921,0.106152299257278,0.422569964538643,0.585532871487778,"positive",1.42770778768835e-07,"MAP1LC3B;CSNK2A1;PDGFA;PSMD1;MAFG;P4HB;COX7A2L;PRDX3;PSMC3;PSMD7",3.97378667573258e-06
"Core_CAF_interaction","REACTOME_HEDGEHOG_LIGAND_BIOGENESIS",45,0.897235397256918,0.109261420001849,0.787973977255069,0.923727472245216,"positive",1.5941461878321e-07,"PSMD1;P4HB;PSMC3;PSMD7;PSMA3;PSMD11;PSMC4;PSMC1;PSMA1;PSMA5",4.35636676420299e-06
"Core_CAF_interaction","REACTOME_PTEN_REGULATION",111,0.652660482892368,0.107235299942808,0.54542518294956,0.747834856414981,"positive",1.66546122918092e-07,"PTEN;SNAI1;CSNK2A1;PSMD1;LAMTOR2;PSMC3;PSMD7;PSMA3;PSMD11;PSMC4",4.46997897760523e-06
"Core_CAF_interaction","REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME",60,0.801155573137785,0.108769957322329,0.692385615815455,0.809198554324497,"positive",1.94787541368672e-07,"GTF2A2;CCNH;POLR2C;GTF2F2;CDK7;TCEA1;TAF2;CCNT1;GTF2A1;TAF7",5.13623990661603e-06
"Core_CAF_interaction","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",63,0.752173840703971,0.108851851638793,0.643321989065177,0.915159037251809,"positive",2.2473115774756e-07,"PSMD1;CHUK;PSMC3;PSMD7;PSMA3;PSMD11;NFKBIE;BCL10;PSMC4;NFKBIB",5.82363672576866e-06
"Core_CAF_interaction","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",103,0.676898538891994,0.107387363288547,0.569511175603447,0.689468963476604,"positive",2.32650664514811e-07,"ALDH18A1;KDELR3;EXOSC4;SLC30A5;DDX10;GOSR2;YIF1A;YWHAZ;SEC11A;DNAJA4",5.92667709772477e-06
"Core_CAF_interaction","REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX",47,0.870035516867994,0.109237293384137,0.760798223483856,0.973009028136555,"positive",2.53664284515256e-07,"CCNH;POLR2C;CDK7;COPS5;TCEA1;COPS2;DDB1;COPS8;GPS1;GTF2H1",6.29271979074026e-06
"Core_CAF_interaction","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS",51,0.832929214065582,0.109143954796173,0.723785259269409,0.923727472245216,"positive",2.55393151853065e-07,"PSMD1;CHUK;PSMC3;PSMD7;PSMA3;PSMD11;NFKBIE;BCL10;PSMC4;NFKBIB",6.29271979074026e-06
"Core_CAF_interaction","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53",299,0.427555729162198,0.104318851550358,0.32323687761184,0.521119473198934,"positive",3.28141030084768e-07,"PTEN;CSNK2A1;CCNH;POLR2C;TNFRSF10D;GTF2F2;COX7A2L;LAMTOR2;PPP2CB;CDK7",7.95477368092592e-06
"Core_CAF_interaction","REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY",41,0.851057058977328,0.109670303037628,0.7413867559397,0.868635467586645,"positive",3.54976331754406e-07,"RPS27L;RPS23;RPS3;RPS16;SNRPB;RPS10;FAU;SNRPE;RPS24;GEMIN6",8.46872105756941e-06
"Core_CAF_interaction","REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC",164,0.563885389796754,0.106060740395604,0.45782464940115,0.527698190159073,"positive",3.62050483128412e-07,"KDELR3;KDELR1;PAFAH1B2;RABEPK;KIF26B;DYNC1I2;GOSR2;TMED2;ARCN1;MAN2A1",8.5025293147188e-06
"Core_CAF_interaction","REACTOME_COMPLEMENT_CASCADE",56,-0.813499685812924,0.116331644839735,-0.929831330652658,-0.685666389920044,"negative",4.21645427373066e-07,"COLEC10;CD55;F2;MBL2;FCN3;C6;CD46;CPN2;CFHR4;C8A",9.74973965141106e-06
"Core_CAF_interaction","REACTOME_DEGRADATION_OF_AXIN",39,0.916305776525983,0.109584254380913,0.80672152214507,0.97141232894061,"positive",4.51111593639414e-07,"PSMD1;PSMC3;PSMD7;PSMA3;PSMD11;PSMC4;PSMC1;PSMA1;PSMA5;PSMD14",1.02730412915158e-05
"Core_CAF_interaction","REACTOME_HIV_TRANSCRIPTION_ELONGATION",36,0.968732983004348,0.109627415846663,0.859105567157685,0.982147763590358,"positive",4.6244555984474e-07,"CCNH;POLR2C;GTF2F2;CDK7;TCEA1;CCNT1;NCBP2;GTF2H1;POLR2E;GTF2F1",1.03739653200992e-05
"Core_CAF_interaction","REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS",40,0.904502333145546,0.109557140621843,0.794945192523703,0.919443254748512,"positive",4.83094807303494e-07,"PSMD1;PSMC3;PSMD7;PSMA3;PSMD11;PSMC4;PSMC1;PSMA1;PSMA5;PSMD14",1.06778161084875e-05
"Core_CAF_interaction","REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS",44,0.855935839033702,0.109472603087053,0.746463235946649,0.947569900592913,"positive",4.99312375611283e-07,"PSMD1;PSMC3;PSMD7;PSMA3;PSMD11;PSMC4;PSMC1;PSMA1;PSMA5;PSMD14",1.08763260948371e-05
"Core_CAF_interaction","REACTOME_SIGNALING_BY_ROBO_RECEPTORS",174,0.483588506162474,0.106830313659437,0.376758192503037,0.624941784609815,"positive",5.31033374344984e-07,"RPL8;PSMD1;RPS27L;PSMC3;RPL37A;RPL34;RPL3;RPL30;ABL2;PSMD7",1.1402045166293e-05
"Core_CAF_interaction","REACTOME_KEAP1_NFE2L2_PATHWAY",105,0.641878645782273,0.107594130410772,0.534284515371501,0.623947069597976,"positive",6.88291800661546e-07,"MAP1LC3B;CSNK2A1;PDGFA;PSMD1;MAFG;PSMC3;PSMD7;PSMA3;PSMD11;MAFK",1.4570458822455e-05
"Core_CAF_interaction","REACTOME_STABILIZATION_OF_P53",41,0.891086269770278,0.109537294070733,0.781548975699545,0.915159037251809,"positive",6.98515683295758e-07,"PSMD1;PSMC3;PHF20;PSMD7;PSMA3;PSMD11;PSMC4;PSMC1;PSMA1;PSMA5",1.45815148887989e-05
"Core_CAF_interaction","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",276,0.421051556714326,0.105081376317433,0.315970180396893,0.622574493207906,"positive",7.10405862716403e-07,"ALDH18A1;PAPSS2;RPL8;PCBD1;AZIN1;PSMD1;MPST;FOLH1;RIDA;SMOX",1.46265755022295e-05
"Core_CAF_interaction","REACTOME_DEGRADATION_OF_DVL",42,0.914582919567307,0.109393963849695,0.805188955717612,0.972210678538582,"positive",7.22758334605781e-07,"DACT1;PSMD1;KLHL12;PSMC3;PSMD7;PSMA3;PSMD11;PSMC4;CUL3;PSMC1",1.46798077961147e-05
"Core_CAF_interaction","REACTOME_PROTEASOME_ASSEMBLY",45,0.869870497627535,0.10936125141517,0.760509246212364,0.915159037251809,"positive",7.69573955210335e-07,"PSMD1;PSMC3;PSMD4;PSMF1;PSMD7;PSMA3;PSMD11;PSMC4;PSMC1;PSMG2",1.52311057785034e-05
"Core_CAF_interaction","REACTOME_REGULATION_OF_APOPTOSIS",37,0.927668525627535,0.109680910082731,0.817987615544805,0.97141232894061,"positive",7.7016902140137e-07,"PSMD1;PSMC3;PSMD7;PSMA3;PAK2;PSMD11;PSMC4;PSMC1;PSMA1;PSMA5",1.52311057785034e-05
"Core_CAF_interaction","REACTOME_ABC_TRANSPORTER_DISORDERS",57,0.765841211538773,0.109101863145472,0.656739348393301,0.747158452060859,"positive",8.41212325661417e-07,"DERL1;PSMD1;ABCC2;PSMC3;PSMD7;PSMA3;ABCB6;PSMD11;PSMC4;PSMC1",1.64200276034949e-05
"Core_CAF_interaction","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT",47,0.898559442605349,0.109128591161673,0.789430851443676,0.890000870300788,"positive",9.35848786464537e-07,"CYC1;SLC25A6;FXN;TIMM17A;NDUFB8;TOMM20;TOMM22;TIMM10B;VDAC1;BCS1L",1.80330862314897e-05
"Core_CAF_interaction","REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS",143,0.530927170749877,0.107231561917311,0.423695608832566,0.623947069597976,"positive",9.71265709672183e-07,"SLC39A4;HEPH;DERL1;PSMD1;SLC35A3;ABCC2;SLC22A18;SEH1L;PSMC3;PSMD7",1.84248104769962e-05
"Core_CAF_interaction","REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE",32,0.999556274911585,0.10982583477504,0.889730440136545,0.998437768885705,"positive",9.8069516843626e-07,"RNF139;DERL1;EDEM3;ENGASE;TRIM13;PSMC1;RNF103;UGGT2;PDIA3;CANX",1.84248104769962e-05
"Core_CAF_interaction","REACTOME_UCH_PROTEINASES",61,0.744287625357897,0.108995345681673,0.635292279676224,0.728115487104322,"positive",1.11579247049311e-06,"PSMD1;YY1;SMAD7;PSMC3;PSMD7;PSMA3;PSMD11;PSMC4;PSMC1;FOXK2",2.07041491747054e-05
"Core_CAF_interaction","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",67,0.727064219063474,0.108779493699514,0.61828472536396,0.663366910243303,"positive",1.15048264756062e-06,"PSMD1;BUB3;PSMC3;PSMD7;PSMA3;PSMD11;ANAPC10;PSMC4;PSMC1;PSMA1",2.10875051132147e-05
"Core_CAF_interaction","REACTOME_RHOBTB_GTPASE_CYCLE",31,1.01969383745998,0.109847331738449,0.909846505721529,1.18988396454504,"positive",1.20248428769732e-06,"HSP90AB1;HSP90AA1;CCT6A;CCT2;COPS2;RHOBTB1;CUL3;SRRM1;MYO6;CDC37",2.16128132790279e-05
"Core_CAF_interaction","REACTOME_SIGNALING_BY_WNT",218,0.453331161505185,0.106009621393787,0.347321540111399,0.529394831362005,"positive",1.20790174014527e-06,"DACT1;CSNK2A1;WNT5B;PSMD1;VPS26A;KLHL12;USP8;TCF7L2;PPP2CB;PSMC3",2.16128132790279e-05
