"model","gene","n_datasets","combined_z","meta_p","mean_logFC","median_logFC","positive_nominal","negative_nominal","positive_fdr","negative_fdr","sign_consistency","meta_FDR"
"Core_CAF_interaction","CNTN1",3,-3.20918794105715,0.00133110452318357,-2.46667903051669,-1.7910559945387,0,2,0,0,1,0.295564214723239
"Core_CAF_interaction","IGHV3-23",3,-3.20792522978433,0.00133696252217297,-1.99532072845252,-2.01723830101472,0,1,0,0,1,0.295564214723239
"Core_CAF_interaction","IL10RA",3,-3.1888152345552,0.00142857154758166,-1.34196260725481,-0.955217841537836,0,1,0,0,1,0.307451569040931
"Core_CAF_interaction","ADH1B",3,-3.18333547631298,0.00145588824860041,-1.99130859180795,-1.95052370157286,0,2,0,0,1,0.307451569040931
"Core_CAF_interaction","CHPF",3,3.1814817212217,0.00146523768767487,0.31968312621739,0.205973295054194,1,0,0,0,1,0.307451569040931
"Core_CAF_interaction","PTPRC",3,-3.17194989723144,0.00151419128083161,-1.56600499888654,-1.28164009009852,0,1,0,0,1,0.308074687924638
"Core_CAF_interaction","KCNMA1",3,-3.17122464105518,0.00151797705681768,-1.16839173337976,-1.15958299423154,0,1,0,0,1,0.308074687924638
"Core_CAF_interaction","CADM3-AS1",3,-3.16482113919287,0.00155178310935957,-1.01008052849796,-1.15798633559971,0,1,0,0,1,0.309856046675346
"Core_CAF_interaction","SFRP1",3,-3.1515593003821,0.00162401181888044,0.74843534506392,2.11291048802217,0,1,0,1,0.666666666666667,0.314697541534483
"Core_CAF_interaction","TMEM156",3,-3.14889309817147,0.00163890136081701,-1.56439801877967,-1.70809596688639,0,1,0,0,1,0.314697541534483
"Core_CAF_interaction","CD38",3,-3.13925116837393,0.00169380199111002,-1.14209905780475,-1.39688810618131,0,2,0,0,0.666666666666667,0.314697541534483
"Core_CAF_interaction","MAP1LC3B",3,3.13783325901583,0.00170201668557018,0.277784142273477,0.39328446048346,1,0,0,0,0.666666666666667,0.314697541534483
"Core_CAF_interaction","KDELR3",3,3.12992825245839,0.00174849002946549,0.462515309720265,0.268081847541098,1,0,0,0,1,0.314697541534483
"Core_CAF_interaction","FCGR1CP",3,-3.12422657812148,0.00178273121283614,-1.2697001739181,-0.955247302513997,0,2,0,0,1,0.314697541534483
"Core_CAF_interaction","MOXD1",3,-3.11099731195678,0.00186456636617398,-0.288800607181132,-1.02964104546002,0,1,0,0,0.666666666666667,0.314697541534483
"Core_CAF_interaction","FMO2",3,-3.110676699213,0.0018665918107821,0.463168765161194,-0.247533502020765,0,1,0,0,0.666666666666667,0.314697541534483
"Core_CAF_interaction","TNFSF18",3,-3.10779457689957,0.00188489034093029,-1.36943714242881,-1.11610798551913,0,2,0,0,1,0.314697541534483
"Core_CAF_interaction","SNAI1",3,3.09754676217435,0.00195129608215306,0.630114689882973,0.799647588384191,1,0,0,0,1,0.314697541534483
"Core_CAF_interaction","C2CD2",3,-3.09645119672029,0.00195852098395903,-0.981642629180595,-0.764050169404496,0,2,0,0,1,0.314697541534483
"Core_CAF_interaction","IL5RA",3,-3.09398283908078,0.00197488909375016,-0.998783537828654,-1.02354942038363,0,1,0,0,1,0.314697541534483
"Core_CAF_interaction","TNNT3",3,-3.09037400513342,0.0019990459825303,-0.995845055173452,-1.00758284931424,0,1,0,0,0.666666666666667,0.314697541534483
