"model","gene","n_datasets","combined_z","meta_p","mean_logFC","median_logFC","positive_nominal","negative_nominal","positive_fdr","negative_fdr","sign_consistency","meta_FDR"
"TAC_high_adjusted_for_CAF","MZT2B",4,4.1258647757665,3.69344250117292e-05,-0.0441876229234193,0.0339444151574318,1,0,1,0,0.5,0.003089514740846
"TAC_high_adjusted_for_CAF","DYNC1I2",4,4.12343609600546,3.7326204962907e-05,0.55632602558096,0.50893725314665,2,0,1,0,1,0.00310133166067644
"TAC_high_adjusted_for_CAF","COMT",4,4.12033784580998,3.78317246580005e-05,0.0343885594449792,0.037292003061152,1,0,1,0,0.5,0.00312237834177364
"TAC_high_adjusted_for_CAF","MIEF1",4,4.10312974348344,4.07598520756829e-05,0.399836078947536,0.347507944376045,2,0,1,0,1,0.00329565473726469
"TAC_high_adjusted_for_CAF","PTPRD",4,4.09739262201621,4.17829879792726e-05,2.04556065090801,1.49279980874292,2,0,1,0,1,0.00329565473726469
"TAC_high_adjusted_for_CAF","FOXE1",4,4.0958959501719,4.20538792018247e-05,2.23253717442185,2.14993653906393,2,0,1,0,1,0.00329565473726469
"TAC_high_adjusted_for_CAF","ARHGEF28",4,4.09580595513392,4.20702209153975e-05,0.292671906532338,0.381686792969871,1,0,1,0,0.75,0.00329565473726469
"TAC_high_adjusted_for_CAF","SLC1A5",4,4.09531321770017,4.21598012993028e-05,0.272993129985805,0.307666996649136,1,0,1,0,0.75,0.00329565473726469
"TAC_high_adjusted_for_CAF","MTX2",4,4.09438595803178,4.23288693939826e-05,0.277994628124794,0.327390202173766,1,0,1,0,0.75,0.00329565473726469
"TAC_high_adjusted_for_CAF","LRRC8E",4,4.09414318792061,4.23732400219944e-05,0.910443845611351,0.549843931968686,2,0,1,0,1,0.00329565473726469
"TAC_high_adjusted_for_CAF","RANGAP1",4,4.09365622584077,4.24623742071169e-05,0.293383264304248,0.428742154357936,1,0,1,0,0.75,0.00329565473726469
"TAC_high_adjusted_for_CAF","FZR1",4,4.09363934184391,4.24654678647151e-05,0.126044463268208,0.211188537367324,1,0,1,0,0.75,0.00329565473726469
"TAC_high_adjusted_for_CAF","PPIF",4,4.09249608547136,4.26754450884752e-05,0.565789456415759,0.305563176612077,2,0,1,0,0.5,0.00329565473726469
"TAC_high_adjusted_for_CAF","CD9",4,4.09149843422655,4.28594840629738e-05,0.455862194695802,0.480699237071821,1,0,1,0,0.75,0.00329565473726469
"TAC_high_adjusted_for_CAF","FGD2",4,-4.08625800171853,4.38386280287394e-05,-0.637032357994957,-0.652304282889964,0,1,0,1,1,0.00334516491262119
"TAC_high_adjusted_for_CAF","QSER1",4,4.08517414746474,4.40437706589059e-05,0.358414354137776,0.564997255065481,2,0,1,0,0.75,0.00334516491262119
"TAC_high_adjusted_for_CAF","KLF5",4,4.08101589297151,4.48392886131632e-05,0.375793630422567,0.325866036060758,1,0,1,0,0.5,0.00337172393670131
"TAC_high_adjusted_for_CAF","GIMAP5",4,-4.07901352926956,4.522720512138e-05,-0.455489755058318,-0.35200420946865,0,1,0,1,1,0.00337172393670131
"TAC_high_adjusted_for_CAF","RNASE6",4,-4.07855512936094,4.53164572460998e-05,-0.66755922735252,-0.686561312830667,0,1,0,1,1,0.00337172393670131
"TAC_high_adjusted_for_CAF","ACKR3",4,4.0777027271886,4.54828673206074e-05,0.474486897640013,0.325479041406799,1,0,1,0,1,0.00337172393670131
"TAC_high_adjusted_for_CAF","GSR",4,4.0735980095414,4.62923571102898e-05,0.683833639532036,0.825097494906427,1,0,1,0,1,0.00340798648432269
